Prix,Annee,Auto_manuel,Carburant,Marque,Module,Nombre de portes,Première main,Etat,Kilometrage,Puissance_fiscale
220000,2019,Automatique,Diesel,Honda,CR-V,5,Oui,Excellent,97499,7
88000,2015,Manuelle,Diesel,Chevrolet,Cruze,5,Non,Très bon,144999,8
48000,2008,Manuelle,Essence,Mazda,Mazda 2,5,Non,Très bon,224999,8
67000,2011,Manuelle,Diesel,Dacia,Sandero,5,Non,Très bon,324999,6
70000,2009,Automatique,Diesel,Alfa Romeo,159,5,Non,Très bon,224999,10
115000,2013,Manuelle,Diesel,Ford,Focus,5,Non,Excellent,184999,6
77000,2006,Automatique,Diesel,Mercedes-Benz,Classe S,5,Oui,Excellent,374999,12
60000,2007,Manuelle,Diesel,Fiat,Bravo,5,Non,Excellent,37499,5
68000,2008,Automatique,Diesel,Land Rover,Range Rover,5,Non,Bon,274999,11
52000,2008,Manuelle,Diesel,Peugeot,Partner,5,Oui,Très bon,164999,7
90000,2010,Manuelle,Diesel,Nissan,Qashqai,5,Non,Excellent,224999,8
11000,1995,Manuelle,Essence,Citroen,AX,5,Non,Correct,22499,5
19000,2001,Manuelle,Diesel,Fiat,Uno,5,Non,Bon,104999,6
180000,2013,Automatique,Diesel,Audi,Q5,5,Non,Excellent,194999,9
160000,2020,Manuelle,Essence,Citroen,Berlingo,5,Oui,Excellent,57499,6
75000,1999,Manuelle,Diesel,Mitsubishi,L200,5,Oui,Bon,324999,10
147000,2017,Manuelle,Diesel,Volkswagen,Caddy,5,Non,Très bon,12499,6
660000,2017,Automatique,Essence,Land Rover,Range Rover Sport,5,Non,Neuf,57499,28
147000,2017,Manuelle,Diesel,Volkswagen,Caddy,5,Non,Très bon,17499,6
82000,2010,Automatique,Diesel,Opel,Insignia,5,Non,Très bon,194999,8
280000,2018,Automatique,Diesel,Audi,A3,5,Oui,Excellent,72499,8
155000,2017,Automatique,Diesel,Skoda,Superb,5,Non,Excellent,184999,8
63000,2002,Manuelle,Diesel,Mercedes-Benz,220,5,Non,Neuf,224999,8
28000,2008,Manuelle,Essence,Suzuki,Maruti,5,Oui,Excellent,7499,5
20000,1996,Manuelle,Essence,Honda,Civic,5,Non,Bon,184999,8
94000,2014,Manuelle,Diesel,Dacia,Logan,5,Non,Excellent,104999,7
47000,2007,Manuelle,Diesel,Citroen,Berlingo,3,Non,Excellent,12499,6
559000,2020,Automatique,Diesel,BMW,X6,5,Oui,Excellent,224999,12
100000,2007,Automatique,Diesel,BMW,Série 5,5,Non,Très bon,274999,10
22000,1992,Manuelle,Essence,Peugeot,205,5,Non,Très bon,7499,8
38000,2002,Manuelle,Essence,Renault,Clio,5,Non,Très bon,7499,8
96000,2020,Manuelle,Essence,Kia,Picanto,5,Oui,Très bon,82499,5
48000,2005,Manuelle,Diesel,Toyota,Avensis,5,Non,Très bon,27499,8
78000,2008,Manuelle,Diesel,Hyundai,H-1,5,Non,Bon,324999,10
98000,2018,Manuelle,Diesel,Fiat,Tipo,5,Non,Très bon,184999,5
159000,2016,Automatique,Diesel,Hyundai,Santa Fe,5,Non,Très bon,194999,9
225000,2021,Automatique,Hybride,Toyota,C-HR,5,Oui,Excellent,47499,10
25000,1999,Manuelle,Essence,Fiat,Palio,5,Non,Bon,144999,6
210000,2016,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Non,Très bon,134999,8
239000,2016,Automatique,Diesel,Audi,A4,5,Non,Très bon,224999,8
135000,2022,Manuelle,Diesel,Dacia,Sandero,5,Non,Très bon,82499,7
149000,2019,Manuelle,Diesel,Dacia,Duster,5,Oui,Très bon,104999,6
99000,2018,Manuelle,Diesel,Dacia,Logan,5,Oui,Bon,274999,6
96999,2016,Manuelle,Diesel,Nissan,Note,5,Non,Excellent,164999,6
280000,2022,Automatique,Hybride,Toyota,Corolla Cross,5,Oui,Excellent,27499,10
77000,2009,Manuelle,Diesel,Ford,Mondeo,5,Non,Très bon,274999,8
198000,2021,Manuelle,Diesel,Renault,Captur,5,Non,Excellent,52499,6
68000,2009,Manuelle,Diesel,Hyundai,Elantra,5,Non,Très bon,224999,6
520000,2019,Automatique,Diesel,Mercedes-Benz,Classe C,3,Non,Excellent,37499,8
154000,2021,Manuelle,Diesel,Dacia,Sandero,5,Oui,Excellent,27499,6
78000,2010,Manuelle,Diesel,Renault,Koleos,5,Non,Très bon,224999,8
80000,2019,Manuelle,Essence,Dacia,Logan,5,Oui,Excellent,124999,6
175000,2018,Automatique,Diesel,Renault,Megane,5,Non,Excellent,124999,6
58000,2001,Manuelle,Diesel,Citroen,Berlingo,5,Non,Excellent,500000,7
110000,2019,Manuelle,Diesel,Peugeot,301,5,Non,Bon,92499,6
100000,2017,Manuelle,Diesel,Renault,Clio,5,Oui,Très bon,274999,6
87000,2013,Manuelle,Diesel,Renault,Kangoo,5,Oui,Excellent,224999,7
365000,2021,Automatique,Diesel,DS,ds7,5,Oui,Neuf,32499,8
55000,1999,Manuelle,Diesel,Volkswagen,Golf 4,5,Non,Excellent,27499,8
109000,2015,Manuelle,Diesel,Ford,Fiesta,5,Non,Très bon,144999,6
130000,2018,Manuelle,Diesel,Peugeot,Tepee,5,Non,Excellent,42499,7
162000,2021,Manuelle,Diesel,Hyundai,Accent,5,Oui,Excellent,47499,6
13500000,2016,Automatique,Diesel,Hyundai,i30,5,Non,Neuf,194999,6
128000,2013,Automatique,Diesel,Volkswagen,Touareg,5,Non,Très bon,224999,6
100000,2016,Manuelle,Essence,Dacia,Dokker,5,Non,Très bon,134999,11
90000,2010,Automatique,Essence,BMW,Série 3,5,Oui,Excellent,92499,11
240000,2016,Automatique,Diesel,Land Rover,Discovery Sport,5,Non,Excellent,174999,9
60000,2013,Manuelle,Essence,Suzuki,Swift,5,Oui,Excellent,47499,7
122000,2018,Manuelle,Diesel,Peugeot,208,5,Oui,Excellent,87499,6
210000,2018,Automatique,Diesel,Volkswagen,Tiguan,5,Non,Excellent,97499,8
105000,2016,Manuelle,Diesel,Renault,Clio,5,Oui,Excellent,92499,6
53000,1990,Manuelle,Diesel,Mercedes-Benz,190,5,Non,Excellent,374999,8
120000,2010,Manuelle,Diesel,Audi,A3,5,Non,Très bon,224999,8
123000,2019,Manuelle,Diesel,Citroen,C3,5,Non,Très bon,12499,6
120000,2010,Manuelle,Diesel,Audi,A3,5,Non,Excellent,274999,8
95000,2016,Manuelle,Diesel,Dacia,Logan,5,Non,Très bon,224999,5
95000,2010,Manuelle,Diesel,Nissan,Qashqai,5,Oui,Très bon,154999,8
158000,2015,Automatique,Diesel,Honda,CR-V,5,Non,Excellent,224999,9
73000,2017,Manuelle,Essence,Fiat,Panda,5,Non,Très bon,114999,6
226000,2019,Automatique,Diesel,Renault,Talisman,5,Oui,Neuf,97499,6
226000,2019,Automatique,Diesel,Renault,Talisman,5,Oui,Neuf,97499,6
103000,2017,Manuelle,Diesel,Ford,Fiesta,5,Non,Excellent,144999,6
240000,2019,Automatique,Diesel,Ford,Kuga,5,Oui,Excellent,114999,8
150000,2020,Manuelle,Diesel,Peugeot,308,5,Oui,Très bon,124999,6
155000,2018,Manuelle,Diesel,Citroen,C4,5,Oui,Excellent,62499,6
47000,2002,Manuelle,Diesel,Toyota,Corolla,5,Non,Très bon,57499,8
90000,2013,Manuelle,Diesel,Renault,Fluence,5,Non,Très bon,174999,6
49000,2002,Manuelle,Essence,Citroen,Berlingo,5,Non,Bon,22499,7
135000,2017,Manuelle,Diesel,Dacia,Duster,5,Oui,Excellent,224999,6
40000,2006,Manuelle,Essence,Fiat,Palio,5,Non,Très bon,274999,7
130000,2014,Automatique,Essence,Fiat,500,3,Non,Excellent,77499,8
170000,2016,Manuelle,Diesel,Seat,Leon,5,Non,Très bon,144999,8
40000,2000,Manuelle,Diesel,Peugeot,306,5,Non,Bon,52499,7
120000,2014,Manuelle,Diesel,Ford,Focus,5,Oui,Excellent,174999,8
120000,2011,Manuelle,Diesel,Autres,Autres,5,Oui,Neuf,22499,7
420000,2019,Automatique,Diesel,Mercedes-Benz,Classe A,5,Non,Neuf,7499,8
235000,2021,Automatique,Diesel,Hyundai,i30,5,Oui,Excellent,17499,6
160000,2023,Manuelle,Diesel,Citroen,C3,5,Non,Excellent,42499,6
193000,2016,Manuelle,Diesel,Volkswagen,Touran,5,Non,Très bon,274999,6
43000,1995,Manuelle,Essence,Suzuki,Carry,5,Non,Excellent,42499,5
25000,1998,Manuelle,Essence,Honda,Civic,5,Non,Correct,22499,9
180000,2016,Manuelle,Diesel,Renault,Kadjar,5,Non,Excellent,92499,6
68000,2012,Manuelle,Diesel,Dacia,Sandero,5,Non,Bon,22499,6
38000,2003,Manuelle,Essence,Suzuki,Aerio,5,Non,Bon,7499,7
334000,2021,Automatique,Diesel,Mercedes-Benz,Classe A,5,Non,Excellent,124999,8
38000,2003,Manuelle,Diesel,Citroen,Xsara,5,Non,Bon,374999,7
120000,2011,Manuelle,Diesel,Volkswagen,Passat,5,Non,Excellent,224999,8
60000,2004,Manuelle,Diesel,Renault,Laguna,5,Non,Excellent,274999,7
143000,2018,Manuelle,Diesel,Renault,Kadjar,5,Oui,Neuf,164999,6
72000,2009,Manuelle,Diesel,Renault,Laguna,5,Non,Bon,154999,6
72000,2009,Manuelle,Diesel,Renault,Laguna,5,Non,Bon,154999,6
140000,2021,Manuelle,Diesel,Nissan,Micra,5,Oui,Excellent,37499,6
330000,2021,Automatique,Hybride,Volkswagen,Golf 8,5,Non,Très bon,87499,7
60000,2008,Manuelle,Essence,Toyota,Yaris,5,Non,Bon,224999,6
175000,2015,Automatique,Diesel,Jeep,Cherokee,5,Non,Très bon,7499,8
110000,2015,Manuelle,Diesel,Renault,Clio,5,Oui,Très bon,92499,6
129000,2018,Manuelle,Diesel,Nissan,Micra,5,Oui,Très bon,7499,6
110000,2017,Manuelle,Diesel,Seat,Ibiza,5,Oui,Excellent,87499,5
135000,2014,Automatique,Diesel,Volvo,S60,5,Non,Excellent,164999,8
290000,2020,Automatique,Diesel,Skoda,Kodiaq,5,Non,Excellent,22499,8
38000,2003,Manuelle,Essence,Suzuki,Alto,5,Non,Bon,12499,7
60000,2007,Manuelle,Diesel,Kia,Sorento,5,Oui,Bon,47499,4
85000,2009,Manuelle,Diesel,Mitsubishi,L200,3,Non,Excellent,12499,10
65000,2003,Manuelle,Diesel,Mercedes-Benz,Classe C,5,Non,Très bon,274999,9
38000,2003,Manuelle,Essence,Suzuki,Aerio,5,Non,Bon,7499,7
55000,2001,Manuelle,Diesel,Peugeot,206,5,Non,Très bon,124999,6
37000,1990,Manuelle,Diesel,Renault,19,5,Non,Très bon,500000,7
94000,2010,Manuelle,Diesel,Opel,Astra,5,Non,Excellent,194999,7
57000,2007,Manuelle,Essence,Toyota,Yaris,5,Non,Excellent,2499,6
88000,2013,Manuelle,Diesel,Peugeot,301,5,Oui,Très bon,274999,6
75000,2015,Manuelle,Diesel,Fiat,Punto,5,Non,Très bon,164999,5
185000,2019,Manuelle,Diesel,Jeep,Renegade,5,Oui,Excellent,32499,6
133000,2015,Automatique,Diesel,Alfa Romeo,Giulietta,5,Oui,Bon,114999,8
35000,1988,Manuelle,Diesel,Volkswagen,Golf 2,5,Non,Excellent,500000,6
75000,2015,Manuelle,Diesel,Fiat,Punto,5,Non,Très bon,164999,5
122000,2012,Manuelle,Diesel,Volkswagen,Passat,5,Non,Excellent,154999,8
560000,2020,Automatique,Diesel,Land Rover,Range Rover Sport,5,Non,Excellent,134999,12
90000,2011,Manuelle,Diesel,Opel,Astra,5,Oui,Très bon,174999,6
95000,2013,Manuelle,Diesel,Toyota,Avensis,5,Oui,Très bon,17499,8
70000,2010,Manuelle,Diesel,Seat,Leon,5,Non,Correct,194999,8
140000,2011,Automatique,Diesel,Mercedes-Benz,Classe C,5,Non,Excellent,174999,8
107000,2017,Manuelle,Diesel,Renault,Clio,5,Non,Très bon,114999,6
57000,2010,Manuelle,Essence,Hyundai,i10,5,Non,Bon,114999,6
95000,2008,Automatique,Diesel,Mercedes-Benz,Classe ML,5,Non,Très bon,274999,12
125000,2016,Manuelle,Diesel,Dacia,Duster,5,Non,Très bon,274999,6
45000,2003,Manuelle,Diesel,Citroen,C3,5,Non,Excellent,500000,6
30000,1998,Manuelle,Essence,Mitsubishi,Lancer,5,Non,Excellent,7499,8
90000,2008,Manuelle,Diesel,Toyota,RAV 4,3,Non,Très bon,194999,8
58000,2002,Manuelle,Diesel,Ford,Focus,5,Non,Très bon,424999,7
295000,2021,Automatique,Diesel,Audi,A3,5,Non,Très bon,77499,8
50000,2010,Manuelle,Essence,Chevrolet,Spark,5,Non,Bon,2499,4
140000,2017,Manuelle,Diesel,Seat,Leon,5,Oui,Neuf,114999,6
100000,2014,Manuelle,Diesel,Renault,Kangoo,3,Oui,Excellent,194999,6
172000,2022,Manuelle,Diesel,Citroen,C3,5,Oui,Excellent,27499,6
83000,2008,Manuelle,Diesel,Seat,Leon,5,Non,Bon,324999,8
124000,2015,Manuelle,Diesel,Peugeot,308,5,Non,Bon,134999,6
299000,2017,Automatique,Diesel,BMW,X5,5,Non,Très bon,124999,8
210000,2019,Manuelle,Diesel,Volkswagen,Tiguan,5,Oui,Neuf,124999,8
110000,2017,Manuelle,Diesel,Renault,Kangoo,5,Oui,Excellent,7499,6
66000,2007,Automatique,Diesel,Kia,Sorento,5,Non,Très bon,22499,10
155000,2015,Manuelle,Diesel,Nissan,Qashqai,5,Oui,Très bon,154999,6
123000,2018,Manuelle,Diesel,Toyota,Yaris,5,Oui,Excellent,72499,6
179000,2018,Automatique,Diesel,Opel,Insignia,5,Non,Neuf,87499,8
170000,2019,Manuelle,Diesel,Suzuki,Vitara,5,Oui,Très bon,104999,6
215000,2020,Manuelle,Diesel,Kia,Sportage,5,Oui,Excellent,52499,6
23000,1990,Manuelle,Diesel,Renault,19,5,Non,Endommagé,324999,7
29000,1996,Manuelle,Essence,Mitsubishi,Lancer,5,Non,Très bon,7499,8
140000,2021,Manuelle,Diesel,Renault,Express,5,Oui,Excellent,92499,6
108000,2019,Manuelle,Diesel,Renault,Clio,5,Non,Excellent,97499,6
130000,2013,Manuelle,Diesel,Nissan,Qashqai,5,Non,Bon,2499,6
65000,2003,Manuelle,Diesel,Mercedes-Benz,Classe C,5,Non,Très bon,224999,9
80000,2008,Manuelle,Diesel,Peugeot,Partner,5,Oui,Très bon,224999,7
210000,2017,Manuelle,Diesel,Peugeot,3008,5,Non,Très bon,124999,8
590000,2018,Automatique,Diesel,Audi,Q5,5,Oui,Neuf,67499,8
52000,2007,Manuelle,Essence,Mitsubishi,Lancer,5,Non,Très bon,104999,7
50000,2005,Manuelle,Diesel,Renault,Clio,5,Non,Excellent,164999,6
35000,2010,Manuelle,Essence,Lifan,320,5,Non,Excellent,27499,8
150000,2014,Manuelle,Diesel,Mercedes-Benz,Vito,5,Non,Très bon,124999,41
55000,2010,Automatique,Diesel,Ssangyong,Kyron,5,Non,Très bon,274999,8
110000,2012,Automatique,Essence,Honda,Accord,5,Oui,Très bon,124999,11
145000,2019,Manuelle,Diesel,Renault,Kangoo,5,Oui,Excellent,97499,7
24000,1985,Manuelle,Diesel,Volkswagen,Golf 2,5,Non,Bon,92499,7
110000,2018,Manuelle,Diesel,Renault,Kangoo,5,Oui,Très bon,184999,6
120000,2014,Manuelle,Diesel,Dacia,Duster,5,Non,Très bon,274999,7
125000,2011,Automatique,Diesel,Volkswagen,Tiguan,5,Non,Excellent,274999,8
28000,2000,Manuelle,Diesel,Alfa Romeo,145,5,Non,Bon,17499,7
83000,2008,Manuelle,Essence,Fiat,500,3,Non,Bon,114999,6
50000,2004,Manuelle,Diesel,Volkswagen,Polo,5,Non,Bon,224999,8
21000,1998,Manuelle,Diesel,Toyota,Corolla,5,Non,Excellent,72499,8
180000,2015,Automatique,Diesel,Toyota,RAV 4,5,Oui,Très bon,224999,9
145000,2019,Manuelle,Diesel,Renault,Kangoo,5,Oui,Excellent,114999,6
123000,2020,Manuelle,Diesel,Dacia,Dokker,5,Oui,Très bon,92499,6
83000,2009,Manuelle,Diesel,Honda,Accord,5,Non,Bon,324999,9
90000,2016,Manuelle,Diesel,Peugeot,301,5,Non,Très bon,144999,6
170000,2012,Automatique,Diesel,Land Rover,Range Rover Evoque,3,Oui,Correct,224999,9
45000,2002,Manuelle,Essence,Peugeot,206,5,Oui,Correct,144999,6
90000,2016,Manuelle,Diesel,Peugeot,301,5,Oui,Très bon,144999,6
170000,2018,Manuelle,Diesel,Volkswagen,Caddy,5,Non,Excellent,12499,8
150000,2022,Manuelle,Diesel,Dacia,Sandero,5,Oui,Très bon,37499,6
125000,2015,Manuelle,Diesel,Nissan,Juke,5,Non,Très bon,92499,6
140000,2012,Automatique,Diesel,Audi,Q5,5,Non,Très bon,174999,11
35000,2009,Manuelle,Diesel,Citroen,Berlingo,5,Oui,Très bon,27499,6
175000,2023,Manuelle,Diesel,Dacia,Lodgy,5,Non,Excellent,22499,6
130000,2013,Automatique,Diesel,Volkswagen,Touareg,5,Non,Très bon,144999,12
135000,2018,Manuelle,Diesel,Renault,Kangoo,5,Non,Excellent,124999,7
153000,2019,Manuelle,Diesel,Dacia,Duster,5,Oui,Très bon,104999,6
145000,2022,Manuelle,Diesel,Dacia,Sandero,5,Oui,Excellent,7499,6
87000,2009,Manuelle,Diesel,Volkswagen,Golf 6,5,Non,Très bon,224999,8
145000,2012,Automatique,Diesel,Audi,A7,5,Non,Excellent,274999,11
150000,2020,Manuelle,Diesel,Peugeot,208,5,Oui,Très bon,57499,6
20000,2007,Manuelle,Essence,Suzuki,Alto,5,Oui,Endommagé,324999,5
80000,2015,Manuelle,Essence,Hyundai,i10,5,Non,Excellent,124999,5
250000,2016,Automatique,Diesel,BMW,Série 5,5,Oui,Très bon,154999,6
94000,2014,Manuelle,Diesel,Renault,Clio,5,Non,Bon,2499,6
115000,2016,Manuelle,Diesel,Dacia,Dokker,5,Non,Très bon,184999,6
68000,2005,Manuelle,Diesel,Toyota,Corolla,5,Non,Excellent,12499,8
67000,2012,Manuelle,Diesel,Peugeot,206,5,Non,Très bon,274999,6
156000,2015,Manuelle,Diesel,Nissan,Qashqai,5,Oui,Excellent,114999,6
102000,2016,Manuelle,Diesel,Ford,Fiesta,5,Non,Excellent,134999,6
123000,2020,Manuelle,Essence,Opel,Adam,3,Non,Excellent,57499,6
100000,2019,Manuelle,Diesel,Citroen,Berlingo,5,Oui,Très bon,224999,6
24000,2004,Manuelle,Essence,Volkswagen,Gol,5,Non,Bon,164999,6
140000,2019,Manuelle,Essence,Peugeot,208,5,Oui,Très bon,37499,6
158000,2019,Manuelle,Diesel,Renault,Kangoo,5,Oui,Excellent,77499,7
128000,2014,Manuelle,Diesel,Ford,Focus,5,Non,Excellent,194999,6
335000,2020,Automatique,Diesel,Volvo,XC60,5,Oui,Excellent,104999,8
165000,2017,Manuelle,Diesel,Renault,Kadjar,5,Oui,Excellent,47499,6
85000,2012,Manuelle,Diesel,Dacia,Duster,5,Non,Excellent,32499,6
88000,2012,Manuelle,Diesel,Renault,Megane,5,Non,Excellent,424999,7
168000,2016,Manuelle,Diesel,Nissan,Qashqai,5,Oui,Très bon,104999,6
60000,2005,Manuelle,Diesel,Toyota,RAV 4,5,Non,Bon,22499,8
92000,2015,Manuelle,Diesel,Dacia,Sandero,5,Oui,Excellent,104999,6
130000,2013,Manuelle,Diesel,Nissan,Qashqai,5,Non,Excellent,274999,6
30000,1987,Manuelle,Diesel,BMW,Série 1,5,Non,Bon,154999,10
134000,2021,Manuelle,Diesel,Renault,Express,5,Non,Excellent,134999,6
55000,2005,Manuelle,Essence,Renault,Megane,5,Non,Bon,194999,8
370000,2021,Automatique,Essence,Audi,A3,5,Oui,Neuf,27499,4
170000,2013,Automatique,Diesel,Audi,A5,5,Non,Très bon,184999,8
90000,2009,Automatique,Diesel,Volkswagen,Touareg,5,Non,Bon,194999,10
110000,2014,Automatique,Diesel,Dacia,Dokker,5,Non,Très bon,164999,6
68000,2007,Manuelle,Diesel,Renault,Megane,5,Non,Bon,274999,6
176000,2018,Automatique,Diesel,Jeep,Renegade,5,Non,Excellent,134999,6
44000,2011,Manuelle,Diesel,Peugeot,Partner,5,Non,Très bon,17499,7
244999,2021,Automatique,Hybride,Toyota,C-HR,5,Oui,Excellent,47499,10
44000,2011,Manuelle,Diesel,Peugeot,Partner,5,Non,Très bon,17499,7
80000,2002,Manuelle,Diesel,Volkswagen,Golf 4,5,Non,Excellent,324999,8
100000,2009,Automatique,Diesel,Porsche,Cayenne,5,Oui,Très bon,224999,11
29000,2007,Manuelle,Essence,Daewoo,Kalos,5,Non,Très bon,17499,5
220000,2018,Automatique,Diesel,Skoda,Octavia,5,Non,Excellent,114999,8
98000,2017,Manuelle,Essence,Opel,Adam,3,Non,Neuf,124999,6
37000,2007,Manuelle,Essence,Peugeot,407,5,Non,Très bon,134999,11
135000,2011,Automatique,Diesel,Nissan,Qashqai,5,Oui,Très bon,134999,8
40000,2013,Manuelle,Essence,Seat,Ibiza,5,Non,Bon,17499,6
24000,1990,Manuelle,Essence,Peugeot,205,5,Non,Excellent,274999,6
232000,2018,Automatique,Diesel,Volkswagen,Tiguan,5,Non,Très bon,92499,8
140000,2009,Automatique,Diesel,BMW,X5,5,Non,Très bon,154999,12
40000,1993,Manuelle,Diesel,BMW,Série 3,5,Non,Bon,274999,10
38000,2003,Manuelle,Diesel,Fiat,Palio,5,Non,Très bon,374999,6
55000,2003,Automatique,Diesel,Mercedes-Benz,270,5,Non,Bon,274999,11
45000,2004,Manuelle,Essence,Honda,Civic,5,Non,Bon,37499,9
125000,2017,Automatique,Diesel,Renault,Clio,5,Non,Excellent,104999,6
215000,2013,Automatique,Diesel,Mercedes-Benz,Classe A,5,Non,Excellent,194999,7
185000,2012,Automatique,Diesel,Audi,Q5,5,Non,Très bon,194999,9
180000,2012,Automatique,Diesel,Audi,Q5,5,Non,Très bon,194999,9
138000,2014,Manuelle,Diesel,Hyundai,ix35,5,Non,Excellent,17499,8
180000,2012,Automatique,Diesel,Audi,Q5,5,Non,Très bon,194999,9
124000,2013,Automatique,Diesel,Volkswagen,Touareg,5,Non,Excellent,184999,12
75000,2013,Manuelle,Diesel,Peugeot,206,5,Oui,Très bon,374999,6
90000,2007,Automatique,Diesel,Volkswagen,Golf 5,5,Oui,Très bon,32499,8
79000,2017,Manuelle,Diesel,Dacia,Dokker,5,Non,Excellent,134999,7
73000,2012,Manuelle,LPG,Peugeot,206,5,Non,Très bon,274999,6
126000,2020,Manuelle,Diesel,Renault,Kangoo,5,Non,Très bon,114999,6
53000,2005,Manuelle,Diesel,Peugeot,206,5,Non,Très bon,324999,6
110000,2011,Manuelle,Diesel,Kia,Sportage,5,Non,Excellent,224999,8
207000,2018,Manuelle,Diesel,Seat,Leon,5,Oui,Excellent,87499,6
60000,2011,Manuelle,Essence,Kia,Picanto,5,Non,Excellent,7499,6
135000,2017,Manuelle,Diesel,Ford,Focus,5,Non,Très bon,224999,8
185000,2013,Manuelle,Diesel,Ford,Ranger,5,Oui,Très bon,154999,9
35000,2010,Manuelle,Essence,Suzuki,Alto,5,Non,Bon,87499,4
285000,2018,Automatique,Diesel,Mercedes-Benz,Classe CLA,5,Non,Très bon,124999,9
53000,2006,Automatique,Essence,Nissan,Murano,5,Non,Excellent,164999,20
43000,2010,Manuelle,Essence,Peugeot,407,5,Non,Excellent,224999,11
75000,2004,Manuelle,Diesel,Volkswagen,Golf 5,5,Non,Très bon,324999,8
70000,2009,Automatique,Essence,BMW,X6,5,Oui,Très bon,17499,17
135000,2020,Manuelle,Diesel,Dacia,Dokker,5,Oui,Excellent,97499,7
120000,2012,Manuelle,Diesel,Nissan,Qashqai,5,Non,Excellent,224999,6
17000,1985,Manuelle,Essence,Renault,R9,3,Oui,Très bon,27499,6
116000,2012,Manuelle,Diesel,Nissan,Qashqai,5,Non,Excellent,224999,6
88000,2017,Manuelle,Diesel,Renault,Kangoo,5,Non,Bon,144999,6
165000,2015,Manuelle,Diesel,Nissan,Navara,5,Oui,Très bon,224999,10
75000,2006,Manuelle,Diesel,Honda,Accord,5,Non,Très bon,164999,8
88000,2017,Manuelle,Diesel,Renault,Kangoo,5,Non,Bon,144999,6
430000,2019,Automatique,Diesel,BMW,Série 5,5,Oui,Excellent,82499,8
65000,2004,Automatique,Essence,Ford,Expedition,5,Oui,Excellent,144999,26
200000,2019,Automatique,Diesel,Renault,Talisman,5,Oui,Excellent,134999,6
400000,2021,Automatique,Diesel,BMW,Série 2,5,Oui,Excellent,17499,6
67000,2006,Manuelle,Diesel,Toyota,4Runner,5,Non,Excellent,224999,8
66000,2010,Manuelle,Diesel,Renault,Symbol,5,Non,Très bon,174999,6
66000,2010,Manuelle,Diesel,Renault,Symbol,5,Non,Très bon,174999,6
180000,2016,Automatique,Diesel,Mercedes-Benz,Classe A,5,Oui,Très bon,154999,6
74000,2008,Manuelle,Diesel,Dacia,Logan,5,Non,Très bon,12499,6
48000,2005,Manuelle,Diesel,Hyundai,Accent,5,Non,Bon,374999,6
65000,2010,Manuelle,Diesel,Fiat,Linea,5,Non,Excellent,32499,5
138000,2021,Automatique,Diesel,Renault,Clio,5,Oui,Correct,104999,6
270000,2019,Automatique,Diesel,Alfa Romeo,Giulia,5,Non,Excellent,174999,8
113000,2014,Manuelle,Diesel,Ford,Focus,5,Non,Excellent,194999,8
160000,2019,Manuelle,Diesel,Renault,Megane,5,Oui,Excellent,52499,6
63000,2006,Manuelle,Diesel,Kia,Sorento,5,Non,Très bon,274999,11
220000,2019,Manuelle,Diesel,Nissan,Qashqai,5,Oui,Excellent,77499,6
47000,2006,Manuelle,Essence,Hyundai,Atos,5,Oui,Neuf,82499,5
30000,1989,Manuelle,Essence,Peugeot,205,3,Oui,Bon,274999,6
147000,2020,Manuelle,Essence,Suzuki,Jimny,3,Oui,Excellent,47499,8
300000,2019,Automatique,Diesel,Jaguar,E-Pace,5,Oui,Excellent,164999,8
138000,2021,Manuelle,Diesel,Renault,Express,5,Non,Excellent,124999,6
110000,2019,Manuelle,Essence,Opel,Adam,5,Oui,Excellent,42499,6
80000,2010,Manuelle,Diesel,Volkswagen,Polo,5,Non,Neuf,194999,6
108000,2012,Manuelle,Diesel,Renault,14,5,Non,Excellent,144999,6
84000,2015,Manuelle,Diesel,Fiat,Doblo,5,Oui,Neuf,164999,5
87000,2016,Manuelle,Diesel,Dacia,Logan,5,Oui,Neuf,174999,6
78000,2011,Manuelle,Diesel,Fiat,Punto,5,Non,Très bon,194999,5
85000,2008,Automatique,Diesel,BMW,Série 3,5,Non,Très bon,224999,12
85000,2008,Automatique,Diesel,BMW,Série 3,5,Non,Très bon,224999,12
120000,2012,Manuelle,Diesel,Nissan,Qashqai,5,Non,Bon,224999,6
85000,2017,Manuelle,Diesel,Dacia,Dokker,5,Oui,Très bon,47499,6
35000,2009,Manuelle,Diesel,Dacia,Logan,5,Oui,Excellent,124999,6
75000,2008,Manuelle,Diesel,Nissan,Pathfinder,5,Non,Excellent,12499,10
75000,2008,Manuelle,Diesel,Nissan,Pathfinder,5,Non,Excellent,22499,10
780000,2023,Automatique,Diesel,Mercedes-Benz,220,5,Oui,Très bon,17499,8
90000,2009,Automatique,Diesel,Volkswagen,Touareg,5,Non,Bon,324999,12
110000,2015,Manuelle,Diesel,Dacia,Duster,5,Non,Très bon,224999,6
68000,2010,Manuelle,Diesel,Opel,Insignia,5,Non,Bon,22499,8
168000,2021,Manuelle,Diesel,Peugeot,308,5,Non,Excellent,97499,6
250000,2017,Manuelle,Diesel,Volkswagen,Tiguan,5,Non,Très bon,194999,8
175000,2015,Automatique,Diesel,Jeep,Cherokee,5,Non,Très bon,7499,8
175000,2015,Automatique,Diesel,Jeep,Cherokee,5,Non,Très bon,7499,8
